,Category,DayGrid,M+,M-,M-D,MD,MH,MN,PriceGrid,QtyGrid,QtyPriceFunction,SubsFactor,TimeFunction,Unnamed: 0
3656,1617,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4294,1617,30,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4932,1617,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5570,1617,30,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6208,1617,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6846,1617,30,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7484,1617,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8122,1617,30,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8760,1617,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9398,1617,30,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10036,1617,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
467,1620,30,0.75,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1105,1620,NotUseDaysFactor,0.75,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1743,1620,30,0.75,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
2381,1620,NotUseDaysFactor,0.75,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
3019,1620,30,6.7735236124,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3657,1620,NotUseDaysFactor,6.7735236124,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4295,1620,30,6.7735236124,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4933,1620,NotUseDaysFactor,6.7735236124,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5571,1620,30,7.5,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6209,1620,NotUseDaysFactor,7.5,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6847,1620,30,7.5,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7485,1620,NotUseDaysFactor,7.5,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8123,1620,30,67.7352361237,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8761,1620,NotUseDaysFactor,67.7352361237,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9399,1620,30,67.7352361237,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10037,1620,NotUseDaysFactor,67.7352361237,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
468,1623,30,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1106,1623,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1744,1623,30,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
2382,1623,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
3020,1623,30,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3658,1623,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4296,1623,30,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4934,1623,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5572,1623,30,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6210,1623,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6848,1623,30,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7486,1623,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8124,1623,30,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8762,1623,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9400,1623,30,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10038,1623,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
469,1635,30,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1107,1635,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1745,1635,30,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
2383,1635,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
3021,1635,30,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3659,1635,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4297,1635,30,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4935,1635,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5573,1635,30,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6211,1635,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6849,1635,30,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7487,1635,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8125,1635,30,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8763,1635,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9401,1635,30,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10039,1635,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
470,1638,30,0.75,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1108,1638,NotUseDaysFactor,0.75,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1746,1638,30,1,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
2384,1638,NotUseDaysFactor,1,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
3022,1638,30,6.2780650733,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3660,1638,NotUseDaysFactor,6.2780650733,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4298,1638,30,8.5689574368,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4936,1638,NotUseDaysFactor,8.5689574368,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5574,1638,30,7.5,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6212,1638,NotUseDaysFactor,7.5,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6850,1638,30,10,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7488,1638,NotUseDaysFactor,10,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8126,1638,30,62.7806507331,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8764,1638,NotUseDaysFactor,62.7806507331,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9402,1638,30,85.6895743684,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10040,1638,NotUseDaysFactor,85.6895743684,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
471,1645,30,0.6666666667,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1109,1645,NotUseDaysFactor,0.6666666667,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1747,1645,30,0.6666666667,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
2385,1645,NotUseDaysFactor,0.6666666667,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
3023,1645,30,2.9565242346,0,0,0.5,2,2,1,0,nonlinear,1.1,sigmoid,3
3661,1645,NotUseDaysFactor,2.9565242346,0,0,0.5,2,2,1,0,nonlinear,1.1,sigmoid,3
4299,1645,30,2.9565242346,0,0,0.5,2,2,1,0,nonlinear,2,sigmoid,3
4937,1645,NotUseDaysFactor,2.9565242346,0,0,0.5,2,2,1,0,nonlinear,2,sigmoid,3
5575,1645,30,5.9649122807,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6213,1645,NotUseDaysFactor,5.9649122807,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6851,1645,30,5.9649122807,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7489,1645,NotUseDaysFactor,5.9649122807,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8127,1645,30,26.3883792466,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8765,1645,NotUseDaysFactor,26.3883792466,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9403,1645,30,26.3883792466,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10041,1645,NotUseDaysFactor,26.3883792466,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
472,1651,30,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1110,1651,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1748,1651,30,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
2386,1651,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
3024,1651,30,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3662,1651,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4300,1651,30,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4938,1651,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5576,1651,30,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6214,1651,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6852,1651,30,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7490,1651,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8128,1651,30,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8766,1651,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9404,1651,30,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10042,1651,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
473,1654,30,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1111,1654,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1749,1654,30,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
2387,1654,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
3025,1654,30,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3663,1654,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4301,1654,30,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4939,1654,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5577,1654,30,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6215,1654,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6853,1654,30,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7491,1654,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8129,1654,30,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8767,1654,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9405,1654,30,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10043,1654,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
474,1657,30,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1112,1657,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1750,1657,30,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
2388,1657,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
3026,1657,30,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3664,1657,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4302,1657,30,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4940,1657,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5578,1657,30,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6216,1657,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6854,1657,30,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7492,1657,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8130,1657,30,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8768,1657,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9406,1657,30,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10044,1657,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
475,1660,30,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1113,1660,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1751,1660,30,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
2389,1660,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
3027,1660,30,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3665,1660,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4303,1660,30,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4941,1660,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5579,1660,30,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6217,1660,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6855,1660,30,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7493,1660,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8131,1660,30,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8769,1660,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9407,1660,30,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10045,1660,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
476,1666,30,0.75,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1114,1666,NotUseDaysFactor,0.75,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1752,1666,30,0.75,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
2390,1666,NotUseDaysFactor,0.75,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
3028,1666,30,7.0807453416,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3666,1666,NotUseDaysFactor,7.0807453416,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4304,1666,30,7.0807453416,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4942,1666,NotUseDaysFactor,7.0807453416,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5580,1666,30,5.400523209,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6218,1666,NotUseDaysFactor,5.400523209,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6856,1666,30,5.400523209,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7494,1666,NotUseDaysFactor,5.400523209,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8132,1666,30,31.3939219206,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8770,1666,NotUseDaysFactor,31.3939219206,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9408,1666,30,31.3939219206,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10046,1666,NotUseDaysFactor,31.3939219206,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
477,1669,30,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1115,1669,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1753,1669,30,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
2391,1669,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
3029,1669,30,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3667,1669,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4305,1669,30,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4943,1669,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5581,1669,30,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6219,1669,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6857,1669,30,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7495,1669,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8133,1669,30,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8771,1669,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9409,1669,30,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10047,1669,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
478,1674,30,0.7272727273,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1116,1674,NotUseDaysFactor,0.7272727273,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1754,1674,30,0.7727272727,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
2392,1674,NotUseDaysFactor,0.7727272727,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
3030,1674,30,4.0004691816,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3668,1674,NotUseDaysFactor,4.0004691816,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4306,1674,30,4.0004691816,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4944,1674,NotUseDaysFactor,4.0004691816,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5582,1674,30,2.3531434205,0,0,0.5,2,2,0,1,nonlinear,1.1,sigmoid,3
6220,1674,NotUseDaysFactor,2.3531434205,0,0,0.5,2,2,0,1,nonlinear,1.1,sigmoid,3
6858,1674,30,2.5170522794,0,0,0.5,2,2,0,1,nonlinear,2,sigmoid,3
7496,1674,NotUseDaysFactor,2.5170522794,0,0,0.5,2,2,0,1,nonlinear,2,sigmoid,3
8134,1674,30,9.4848727486,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8772,1674,NotUseDaysFactor,9.4848727486,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9410,1674,30,9.5705116109,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10048,1674,NotUseDaysFactor,9.5705116109,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
479,1677,30,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1117,1677,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1755,1677,30,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
2393,1677,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
3031,1677,30,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3669,1677,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4307,1677,30,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4945,1677,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5583,1677,30,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6221,1677,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6859,1677,30,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7497,1677,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8135,1677,30,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8773,1677,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9411,1677,30,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10049,1677,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
480,1680,30,0.75,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1118,1680,NotUseDaysFactor,0.75,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1756,1680,30,0.75,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
2394,1680,NotUseDaysFactor,0.75,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
3032,1680,30,3.5635755258,0,0,0.5,2,2,1,0,nonlinear,1.1,sigmoid,3
3670,1680,NotUseDaysFactor,3.5635755258,0,0,0.5,2,2,1,0,nonlinear,1.1,sigmoid,3
4308,1680,30,3.5635755258,0,0,0.5,2,2,1,0,nonlinear,2,sigmoid,3
4946,1680,NotUseDaysFactor,3.5635755258,0,0,0.5,2,2,1,0,nonlinear,2,sigmoid,3
5584,1680,30,6.8918918919,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6222,1680,NotUseDaysFactor,6.8918918919,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6860,1680,30,6.8918918919,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7498,1680,NotUseDaysFactor,6.8918918919,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8136,1680,30,34.2018620969,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8774,1680,NotUseDaysFactor,34.2018620969,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9412,1680,30,34.2018620969,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10050,1680,NotUseDaysFactor,34.2018620969,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
481,1689,30,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1119,1689,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1757,1689,30,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
2395,1689,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
3033,1689,30,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3671,1689,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4309,1689,30,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4947,1689,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5585,1689,30,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6223,1689,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6861,1689,30,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7499,1689,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8137,1689,30,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8775,1689,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9413,1689,30,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10051,1689,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
482,1701,30,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1120,1701,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,1.1,sigmoid,0
1758,1701,30,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
2396,1701,NotUseDaysFactor,0,0,0,0.2,2,2,0,0,nonlinear,2,sigmoid,0
3034,1701,30,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3672,1701,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4310,1701,30,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4948,1701,NotUseDaysFactor,0,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5586,1701,30,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6224,1701,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6862,1701,30,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7500,1701,NotUseDaysFactor,0,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8138,1701,30,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
8776,1701,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,1.1,sigmoid,0
9414,1701,30,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
10052,1701,NotUseDaysFactor,0,0,0,0.2,2,2,1,1,nonlinear,2,sigmoid,0
483,1704,30,0.5372675902,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1121,1704,NotUseDaysFactor,0.5372675902,0,0,1.5,2,2,0,0,nonlinear,1.1,sigmoid,9
1759,1704,30,0.5539342569,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
2397,1704,NotUseDaysFactor,0.5539342569,0,0,1.5,2,2,0,0,nonlinear,2,sigmoid,9
3035,1704,30,5.2334063853,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
3673,1704,NotUseDaysFactor,5.2334063853,0,0,0.2,2,2,1,0,nonlinear,1.1,sigmoid,0
4311,1704,30,5.2334063853,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
4949,1704,NotUseDaysFactor,5.2334063853,0,0,0.2,2,2,1,0,nonlinear,2,sigmoid,0
5587,1704,30,4.9347912699,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6225,1704,NotUseDaysFactor,4.9347912699,0,0,0.2,2,2,0,1,nonlinear,1.1,sigmoid,0
6863,1704,30,4.9347912699,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
7501,1704,NotUseDaysFactor,4.9347912699,0,0,0.2,2,2,0,1,nonlinear,2,sigmoid,0
8139,1704,30,17.1719446693,0,0,0.2,2,6,1,1,nonlinear,1.1,sigmoid,2
8777,1704,NotUseDaysFactor,17.1719446693,0,0,0.2,2,6,1,1,nonlinear,1.1,sigmoid,2
9415,1704,30,17.1719446693,0,0,0.2,2,6,1,1,nonlinear,2,sigmoid,2
10053,1704,NotUseDaysFactor,17.1719446693,0,0,0.2,2,6,1,1,nonlinear,2,sigmoid,2
